1597;Dom Inocêncio;PI;0.549;0.498;0.756;0.439
1598;Dom Joaquim;MG;0.622;0.610;0.819;0.482
1599;Dom Macedo Costa;BA;0.632;0.598;0.795;0.531
1600;Dom Pedrito;RS;0.708;0.715;0.848;0.585
1601;Dom Pedro;MA;0.622;0.582;0.759;0.545
1602;Dom Pedro de Alcântara;RS;0.691;0.697;0.820;0.577
1603;Dom Silvério;MG;0.709;0.661;0.847;0.636
1604;Dom Viçoso;MG;0.687;0.617;0.819;0.641
1605;Domingos Martins;ES;0.669;0.680;0.833;0.528
1606;Domingos Mourão;PI;0.550;0.547;0.755;0.403
1607;Dona Emma;SC;0.742;0.762;0.862;0.622
1608;Dona Eusébia;MG;0.701;0.684;0.841;0.598
1609;Dona Francisca;RS;0.697;0.718;0.831;0.568
1610;Dona Inês;PB;0.545;0.524;0.690;0.447
1611;Dores de Campos;MG;0.686;0.671;0.823;0.585
1612;Dores de Guanhães;MG;0.636;0.612;0.821;0.512
1613;Dores do Indaiá;MG;0.719;0.710;0.840;0.623
1614;Dores do Rio Preto;ES;0.654;0.635;0.813;0.542
1615;Dores do Turvo;MG;0.629;0.613;0.829;0.490
1616;Doresópolis;MG;0.692;0.652;0.869;0.585
1617;Dormentes;PE;0.589;0.558;0.741;0.495
1618;Douradina;MS;0.699;0.706;0.809;0.597
1619;Douradina;PR;0.724;0.721;0.818;0.644
1620;Dourado;SP;0.738;0.718;0.811;0.689
1621;Douradoquara;MG;0.706;0.704;0.847;0.591
1622;Dourados;MS;0.747;0.753;0.843;0.657
1623;Doutor Camargo;PR;0.746;0.704;0.839;0.702
1624;Doutor Maurício Cardoso;RS;0.706;0.707;0.840;0.593
1625;Doutor Pedrinho;SC;0.716;0.714;0.843;0.609
1626;Doutor Ricardo;RS;0.724;0.749;0.855;0.593
1627;Doutor Severiano;RN;0.621;0.567;0.747;0.566
1628;Doutor Ulysses;PR;0.546;0.570;0.791;0.362
1629;Doverlândia;GO;0.668;0.684;0.840;0.518
1630;Dracena;SP;0.776;0.752;0.842;0.737
1631;Duartina;SP;0.748;0.716;0.837;0.698
1632;Duas Barras;RJ;0.659;0.677;0.790;0.534
1633;Duas Estradas;PB;0.603;0.565;0.795;0.488
1634;Dueré;TO;0.679;0.654;0.846;0.566
1635;Dumont;SP;0.744;0.720;0.849;0.674
1636;Duque Bacelar;MA;0.533;0.485;0.693;0.451
1637;Duque de Caxias;RJ;0.711;0.692;0.833;0.624
1638;Durandé;MG;0.645;0.626;0.842;0.508
1639;Echaporã;SP;0.745;0.719;0.834;0.690
1640;Ecoporanga;ES;0.662;0.631;0.819;0.562
1641;Edealina;GO;0.702;0.722;0.808;0.594
1642;Edéia;GO;0.739;0.755;0.826;0.648
1643;Eirunepé;AM;0.563;0.548;0.756;0.431
1644;Eldorado;MS;0.684;0.674;0.824;0.577
1645;Eldorado;SP;0.691;0.633;0.847;0.615
1646;Eldorado do Sul;RS;0.717;0.717;0.844;0.609
1647;Eldorado dos Carajás;PA;0.560;0.572;0.757;0.405
1648;Elesbão Veloso;PI;0.580;0.573;0.758;0.450
1649;Elias Fausto;SP;0.695;0.701;0.822;0.583
1650;Eliseu Martins;PI;0.595;0.616;0.742;0.462
1651;Elisiário;SP;0.747;0.711;0.825;0.712
1652;Elísio Medrado;BA;0.623;0.590;0.777;0.527
1653;Elói Mendes;MG;0.685;0.688;0.838;0.558
1654;Emas;PB;0.595;0.554;0.773;0.492
1655;Embaúba;SP;0.730;0.723;0.840;0.641
1656;Embu;SP;0.735;0.700;0.839;0.676
1657;Embu-Guaçu;SP;0.749;0.713;0.834;0.708
1658;Emilianópolis;SP;0.727;0.690;0.805;0.691
1659;Encantado;RS;0.767;0.764;0.858;0.687
1660;Encanto;RN;0.629;0.589;0.787;0.536
1661;Encruzilhada;BA;0.544;0.533;0.754;0.400
1662;Encruzilhada do Sul;RS;0.657;0.677;0.875;0.478
1663;Enéas Marques;PR;0.752;0.767;0.835;0.664
1664;Engenheiro Beltrão;PR;0.730;0.701;0.820;0.677
1665;Engenheiro Caldas;MG;0.644;0.632;0.815;0.518
1666;Engenheiro Coelho;SP;0.732;0.720;0.815;0.668
1667;Engenheiro Navarro;MG;0.655;0.599;0.791;0.594
1668;Engenheiro Paulo de Frontin;RJ;0.722;0.674;0.805;0.694
1669;Engenho Velho;RS;0.717;0.735;0.821;0.611
1670;Entre Folhas;MG;0.634;0.617;0.792;0.521
1671;Entre Rios;BA;0.615;0.602;0.785;0.492
1672;Entre Rios;SC;0.657;0.638;0.808;0.550
1673;Entre Rios de Minas;MG;0.672;0.673;0.802;0.563
1674;Entre Rios do Oeste;PR;0.761;0.778;0.826;0.686
1675;Entre Rios do Sul;RS;0.703;0.709;0.857;0.572
1676;Entre-Ijuís;RS;0.680;0.692;0.829;0.548
1677;Envira;AM;0.509;0.521;0.727;0.349
1678;Epitaciolândia;AC;0.653;0.654;0.771;0.553
1679;Equador;RN;0.623;0.578;0.765;0.546
1680;Erebango;RS;0.712;0.689;0.837;0.626
1681;Erechim;RS;0.776;0.782;0.833;0.716
1682;Ererê;CE;0.610;0.551;0.754;0.547
1683;Érico Cardoso;BA;0.584;0.558;0.758;0.471
1684;Ermo;SC;0.726;0.708;0.808;0.670
1685;Ernestina;RS;0.716;0.703;0.854;0.612
1686;Erval Grande;RS;0.681;0.713;0.885;0.501
1687;Erval Seco;RS;0.685;0.666;0.821;0.589
1688;Erval Velho;SC;0.723;0.736;0.868;0.592
1689;Ervália;MG;0.625;0.640;0.828;0.460
1690;Escada;PE;0.632;0.594;0.781;0.543
1691;Esmeralda;RS;0.680;0.669;0.827;0.569
1692;Esmeraldas;MG;0.671;0.649;0.822;0.567
1693;Espera Feliz;MG;0.663;0.663;0.846;0.520
1694;Esperança;PB;0.623;0.598;0.767;0.526
1695;Esperança do Sul;RS;0.661;0.665;0.788;0.550
1696;Esperança Nova;PR;0.689;0.690;0.799;0.594
1697;Esperantina;PI;0.605;0.579;0.769;0.497
1698;Esperantina;TO;0.570;0.495;0.715;0.524
1699;Esperantinópolis;MA;0.586;0.561;0.713;0.503
1700;Espigão Alto do Iguaçu;PR;0.636;0.632;0.781;0.521
1701;Espigão D'Oeste;RO;0.672;0.691;0.819;0.536
1702;Espinosa;MG;0.627;0.582;0.804;0.526
1703;Espírito Santo;RN;0.558;0.549;0.748;0.423
1704;Espírito Santo do Dourado;MG;0.685;0.660;0.847;0.576
1705;Espírito Santo do Pinhal;SP;0.787;0.784;0.872;0.712
1706;Espírito Santo do Turvo;SP;0.696;0.675;0.819;0.609
1707;Esplanada;BA;0.589;0.589;0.740;0.469
1708;Espumoso;RS;0.765;0.747;0.884;0.677
1709;Estação;RS;0.753;0.752;0.843;0.674
1710;Estância;SE;0.647;0.627;0.782;0.552
1711;Estância Velha;RS;0.757;0.749;0.887;0.652
1712;Esteio;RS;0.754;0.769;0.843;0.662
1713;Estiva;MG;0.691;0.679;0.848;0.573
1714;Estiva Gerbi;SP;0.740;0.716;0.815;0.695
1715;Estreito;MA;0.659;0.666;0.800;0.536
1716;Estrela;RS;0.767;0.776;0.850;0.684
1717;Estrela Dalva;MG;0.710;0.719;0.867;0.574
1718;Estrela de Alagoas;AL;0.534;0.515;0.720;0.410
1719;Estrela do Indaiá;MG;0.676;0.679;0.875;0.521
1720;Estrela do Norte;GO;0.707;0.703;0.848;0.593
1721;Estrela do Norte;SP;0.740;0.693;0.818;0.714
1722;Estrela do Sul;MG;0.696;0.694;0.840;0.579
1723;Estrela D'Oeste;SP;0.760;0.712;0.873;0.705
1724;Estrela Velha;RS;0.679;0.707;0.792;0.560
1725;Euclides da Cunha;BA;0.567;0.565;0.749;0.430
1726;Euclides da Cunha Paulista;SP;0.704;0.663;0.802;0.655
1727;Eugênio de Castro;RS;0.712;0.697;0.885;0.584
1728;Eugenópolis;MG;0.675;0.660;0.846;0.551
1729;Eunápolis;BA;0.677;0.687;0.791;0.572
1730;Eusébio;CE;0.701;0.700;0.794;0.621
1731;Ewbank da Câmara;MG;0.676;0.625;0.823;0.601
1732;Extrema;MG;0.732;0.729;0.849;0.633
1733;Extremoz;RN;0.660;0.640;0.808;0.555
1734;Exu;PE;0.576;0.543;0.775;0.454
1735;Fagundes;PB;0.560;0.543;0.749;0.432
1736;Fagundes Varela;RS;0.763;0.773;0.852;0.674
1737;Faina;GO;0.650;0.644;0.799;0.534
1738;Fama;MG;0.717;0.700;0.863;0.610
1739;Faria Lemos;MG;0.687;0.678;0.800;0.598
1740;Farias Brito;CE;0.633;0.541;0.774;0.605
1741;Faro;PA;0.563;0.501;0.756;0.470
1742;Farol;PR;0.715;0.671;0.818;0.665
1743;Farroupilha;RS;0.777;0.783;0.861;0.696
1744;Fartura;SP;0.732;0.699;0.867;0.648
1745;Fartura do Piauí;PI;0.548;0.506;0.738;0.441
1746;Fátima;BA;0.559;0.554;0.686;0.459
1747;Fátima;TO;0.697;0.653;0.813;0.638
1748;Fátima do Sul;MS;0.714;0.719;0.815;0.621
1749;Faxinal;PR;0.687;0.697;0.796;0.584
1750;Faxinal do Soturno;RS;0.720;0.732;0.854;0.597
1751;Faxinal dos Guedes;SC;0.758;0.746;0.863;0.676
1752;Faxinalzinho;RS;0.666;0.646;0.801;0.571
1753;Fazenda Nova;GO;0.685;0.671;0.831;0.576
1754;Fazenda Rio Grande;PR;0.720;0.713;0.847;0.617
1755;Fazenda Vilanova;RS;0.698;0.726;0.841;0.557
1756;Feijó;AC;0.539;0.559;0.723;0.388
1757;Feira da Mata;BA;0.588;0.527;0.763;0.505
1758;Feira de Santana;BA;0.712;0.710;0.820;0.619
1759;Feira Grande;AL;0.533;0.512;0.736;0.402
1760;Feira Nova;PE;0.600;0.581;0.807;0.460
1761;Feira Nova;SE;0.584;0.546;0.773;0.473
1762;Feira Nova do Maranhão;MA;0.532;0.511;0.729;0.405
1763;Felício dos Santos;MG;0.606;0.568;0.794;0.494
1764;Felipe Guerra;RN;0.636;0.582;0.768;0.575
1765;Felisburgo;MG;0.583;0.577;0.744;0.462
1766;Felixlândia;MG;0.648;0.651;0.815;0.514
1767;Feliz;RS;0.750;0.758;0.847;0.658
1768;Feliz Deserto;AL;0.565;0.550;0.708;0.462
1769;Feliz Natal;MT;0.692;0.737;0.819;0.548
1770;Fênix;PR;0.716;0.669;0.825;0.665
1771;Fernandes Pinheiro;PR;0.645;0.647;0.791;0.525
1772;Fernandes Tourinho;MG;0.646;0.608;0.807;0.550
1773;Fernando de Noronha;PE;0.788;0.781;0.839;0.748
1774;Fernando Falcão;MA;0.443;0.417;0.728;0.286
1775;Fernando Pedroza;RN;0.597;0.565;0.727;0.519
1776;Fernando Prestes;SP;0.758;0.746;0.859;0.680
1777;Fernandópolis;SP;0.797;0.767;0.872;0.758
1778;Fernão;SP;0.703;0.668;0.843;0.617
1779;Ferraz de Vasconcelos;SP;0.738;0.691;0.828;0.703
1780;Ferreira Gomes;AP;0.656;0.635;0.820;0.542
1781;Ferreiros;PE;0.622;0.589;0.787;0.519
1782;Ferros;MG;0.603;0.625;0.821;0.428
1783;Fervedouro;MG;0.580;0.583;0.796;0.420
1784;Figueira;PR;0.677;0.680;0.801;0.569
1785;Figueirão;MS;0.660;0.677;0.830;0.511
1786;Figueirópolis;TO;0.689;0.664;0.822;0.600
1787;Figueirópolis D'Oeste;MT;0.679;0.665;0.786;0.599
1788;Filadélfia;BA;0.565;0.553;0.726;0.450
1789;Filadélfia;TO;0.621;0.578;0.792;0.522
1790;Firmino Alves;BA;0.578;0.596;0.699;0.464
1791;Firminópolis;GO;0.732;0.681;0.838;0.688
1792;Flexeiras;AL;0.527;0.528;0.693;0.400
1793;Flor da Serra do Sul;PR;0.682;0.680;0.833;0.560
1794;Flor do Sertão;SC;0.708;0.736;0.792;0.608
1795;Flora Rica;SP;0.727;0.668;0.796;0.723
1796;Floraí;PR;0.745;0.739;0.853;0.656
1797;Florânia;RN;0.642;0.611;0.775;0.560
1798;Floreal;SP;0.747;0.710;0.808;0.726
1799;Flores;PE;0.556;0.544;0.745;0.423
1800;Flores da Cunha;RS;0.754;0.786;0.849;0.642
1801;Flores de Goiás;GO;0.597;0.583;0.799;0.457
1802;Flores do Piauí;PI;0.547;0.525;0.704;0.443
1803;Floresta;PE;0.626;0.588;0.775;0.538
1804;Floresta;PR;0.736;0.707;0.816;0.691
1805;Floresta Azul;BA;0.557;0.548;0.731;0.431
1806;Floresta do Araguaia;PA;0.583;0.573;0.792;0.437
1807;Floresta do Piauí;PI;0.538;0.530;0.753;0.391
1808;Florestal;MG;0.724;0.728;0.845;0.617
1809;Florestópolis;PR;0.701;0.682;0.807;0.625
1810;Floriano;PI;0.700;0.676;0.802;0.633
1811;Floriano Peixoto;RS;0.663;0.701;0.854;0.486
1812;Florianópolis;SC;0.847;0.870;0.873;0.800
1813;Flórida;PR;0.732;0.707;0.816;0.679
1814;Flórida Paulista;SP;0.715;0.702;0.807;0.646
1815;Florínia;SP;0.713;0.678;0.820;0.652
1816;Fonte Boa;AM;0.530;0.518;0.719;0.400
1817;Fontoura Xavier;RS;0.661;0.668;0.812;0.532
1818;Formiga;MG;0.755;0.729;0.874;0.676
1819;Formigueiro;RS;0.682;0.690;0.838;0.549
1820;Formosa;GO;0.744;0.726;0.852;0.666
1821;Formosa da Serra Negra;MA;0.556;0.485;0.774;0.459
1822;Formosa do Oeste;PR;0.723;0.692;0.836;0.652
1823;Formosa do Rio Preto;BA;0.618;0.576;0.763;0.536
1824;Formosa do Sul;SC;0.715;0.728;0.845;0.593
1825;Formoso;GO;0.715;0.686;0.834;0.639
1826;Formoso;MG;0.640;0.616;0.834;0.510
1827;Formoso do Araguaia;TO;0.670;0.640;0.801;0.587
1828;Forquetinha;RS;0.683;0.743;0.886;0.484
1829;Forquilha;CE;0.644;0.583;0.760;0.602
1830;Forquilhinha;SC;0.753;0.754;0.861;0.657
1831;Fortaleza;CE;0.754;0.749;0.824;0.695
1832;Fortaleza de Minas;MG;0.670;0.683;0.805;0.546
1833;Fortaleza do Tabocão;TO;0.659;0.616;0.808;0.575
1834;Fortaleza dos Nogueiras;MA;0.616;0.566;0.773;0.534
1835;Fortaleza dos Valos;RS;0.756;0.779;0.837;0.663
1836;Fortim;CE;0.624;0.562;0.734;0.588
1837;Fortuna;MA;0.580;0.558;0.706;0.494
1838;Fortuna de Minas;MG;0.696;0.651;0.845;0.613
1839;Foz do Iguaçu;PR;0.751;0.748;0.858;0.661
1840;Foz do Jordão;PR;0.645;0.654;0.828;0.496
1841;Fraiburgo;SC;0.731;0.712;0.860;0.637
1842;Franca;SP;0.780;0.749;0.842;0.753
1843;Francinópolis;PI;0.564;0.523;0.722;0.475
1844;Francisco Alves;PR;0.669;0.669;0.786;0.570
1845;Francisco Ayres;PI;0.577;0.565;0.756;0.450
1846;Francisco Badaró;MG;0.622;0.575;0.793;0.527
1847;Francisco Beltrão;PR;0.774;0.758;0.844;0.726
1848;Francisco Dantas;RN;0.606;0.582;0.732;0.523
1849;Francisco Dumont;MG;0.625;0.596;0.797;0.513
1850;Francisco Macedo;PI;0.553;0.567;0.701;0.425
1851;Francisco Morato;SP;0.703;0.659;0.815;0.647
1852;Francisco Sá;MG;0.654;0.605;0.808;0.572
1853;Francisco Santos;PI;0.608;0.598;0.754;0.498
1854;Franciscópolis;MG;0.603;0.581;0.802;0.471
1855;Franco da Rocha;SP;0.731;0.702;0.852;0.654
1856;Frecheirinha;CE;0.604;0.551;0.746;0.536
1857;Frederico Westphalen;RS;0.760;0.754;0.846;0.688
1858;Frei Gaspar;MG;0.590;0.569;0.799;0.452
1859;Frei Inocêncio;MG;0.648;0.624;0.779;0.559
1860;Frei Lagonegro;MG;0.543;0.519;0.749;0.412
1861;Frei Martinho;PB;0.641;0.631;0.770;0.542
1862;Frei Miguelinho;PE;0.576;0.575;0.758;0.438
1863;Frei Paulo;SE;0.589;0.623;0.768;0.428
1864;Frei Rogério;SC;0.682;0.664;0.812;0.588
1865;Fronteira;MG;0.684;0.693;0.871;0.530
1866;Fronteira dos Vales;MG;0.592;0.556;0.813;0.460
1867;Fronteiras;PI;0.619;0.621;0.748;0.511
1868;Fruta de Leite;MG;0.544;0.548;0.792;0.370
1869;Frutal;MG;0.730;0.730;0.865;0.615
1870;Frutuoso Gomes;RN;0.597;0.565;0.737;0.512
1871;Fundão;ES;0.718;0.708;0.839;0.623
1872;Funilândia;MG;0.655;0.612;0.844;0.545
1873;Gabriel Monteiro;SP;0.763;0.721;0.809;0.762
1874;Gado Bravo;PB;0.513;0.491;0.737;0.373
1875;Gália;SP;0.709;0.684;0.823;0.634
1876;Galiléia;MG;0.654;0.645;0.795;0.546
1877;Galinhos;RN;0.564;0.578;0.723;0.429
1878;Galvão;SC;0.708;0.704;0.815;0.618
1879;Gameleira;PE;0.602;0.541;0.759;0.532
1880;Gameleira de Goiás;GO;0.659;0.692;0.828;0.499
1881;Gameleiras;MG;0.650;0.559;0.796;0.618
1882;Gandu;BA;0.632;0.645;0.771;0.508
1883;Garanhuns;PE;0.664;0.662;0.795;0.556
1884;Gararu;SE;0.564;0.544;0.783;0.422
1885;Garça;SP;0.769;0.737;0.849;0.728
1886;Garibaldi;RS;0.786;0.825;0.856;0.688
1887;Garopaba;SC;0.753;0.737;0.868;0.668
1888;Garrafão do Norte;PA;0.526;0.540;0.763;0.353
1889;Garruchos;RS;0.671;0.657;0.833;0.553
1890;Garuva;SC;0.725;0.717;0.830;0.640
1891;Gaspar;SC;0.765;0.770;0.889;0.655
1892;Gastão Vidigal;SP;0.723;0.727;0.817;0.635
1893;Gaúcha do Norte;MT;0.615;0.658;0.847;0.418
1894;Gaurama;RS;0.738;0.733;0.852;0.643
1895;Gavião;BA;0.599;0.566;0.747;0.508
1896;Gavião Peixoto;SP;0.719;0.687;0.802;0.676
1897;Geminiano;PI;0.561;0.524;0.755;0.446
1898;General Câmara;RS;0.686;0.704;0.832;0.552
1899;General Carneiro;MT;0.670;0.645;0.820;0.569
1900;General Carneiro;PR;0.652;0.638;0.816;0.532
1901;General Maynard;SE;0.645;0.609;0.776;0.567
1902;General Salgado;SP;0.747;0.734;0.808;0.702
1903;General Sampaio;CE;0.568;0.548;0.744;0.449
1904;Gentil;RS;0.733;0.710;0.863;0.643
1905;Gentio do Ouro;BA;0.559;0.523;0.743;0.450
1906;Getulina;SP;0.717;0.696;0.813;0.652
1907;Getúlio Vargas;RS;0.746;0.747;0.843;0.658
1908;Gilbués;PI;0.548;0.574;0.753;0.380
1909;Girau do Ponciano;AL;0.536;0.498;0.762;0.405
1910;Giruá;RS;0.721;0.707;0.842;0.629
1911;Glaucilândia;MG;0.679;0.579;0.812;0.667
1912;Glicério;SP;0.735;0.735;0.858;0.630
1913;Glória;BA;0.593;0.563;0.775;0.479
1914;Glória de Dourados;MS;0.721;0.705;0.822;0.648
1915;Glória do Goitá;PE;0.604;0.570;0.765;0.506
1916;Glória D'Oeste;MT;0.710;0.684;0.823;0.636
1917;Glorinha;RS;0.714;0.716;0.859;0.593
1918;Godofredo Viana;MA;0.604;0.537;0.750;0.546
1919;Godoy Moreira;PR;0.675;0.642;0.828;0.578
1920;Goiabeira;MG;0.647;0.628;0.799;0.539
1921;Goianá;MG;0.716;0.682;0.835;0.644
1922;Goiana;PE;0.651;0.614;0.779;0.576
1923;Goianápolis;GO;0.703;0.678;0.825;0.620
1924;Goiandira;GO;0.760;0.711;0.849;0.727
1925;Goianésia;GO;0.727;0.719;0.840;0.636
1926;Goianésia do Pará;PA;0.560;0.585;0.743;0.404
1927;Goiânia;GO;0.799;0.824;0.838;0.739
1928;Goianinha;RN;0.638;0.619;0.783;0.537
1929;Goianira;GO;0.694;0.674;0.831;0.596
1930;Goianorte;TO;0.621;0.598;0.805;0.497
1931;Goiás;GO;0.709;0.713;0.805;0.621
1932;Goiatins;TO;0.576;0.541;0.765;0.462
1933;Goiatuba;GO;0.725;0.737;0.825;0.627
1934;Goioerê;PR;0.731;0.720;0.850;0.639
1935;Goioxim;PR;0.641;0.593;0.813;0.547
1936;Gonçalves;MG;0.683;0.671;0.833;0.570
1937;Gonçalves Dias;MA;0.568;0.542;0.758;0.445
1938;Gongogi;BA;0.576;0.543;0.773;0.456
1939;Gonzaga;MG;0.606;0.558;0.774;0.516
1940;Gouveia;MG;0.681;0.622;0.833;0.609
1941;Gouvelândia;GO;0.674;0.680;0.806;0.559
1942;Governador Archer;MA;0.565;0.545;0.687;0.481
1943;Governador Celso Ramos;SC;0.747;0.737;0.870;0.651
1944;Governador Dix-Sept Rosado;RN;0.592;0.564;0.759;0.485
1945;Governador Edison Lobão;MA;0.629;0.589;0.764;0.552
1946;Governador Eugênio Barros;MA;0.572;0.550;0.736;0.462
1947;Governador Jorge Teixeira;RO;0.596;0.627;0.762;0.444
1948;Governador Lindenberg;ES;0.694;0.669;0.823;0.608
1949;Governador Luiz Rocha;MA;0.544;0.508;0.692;0.459
1950;Governador Mangabeira;BA;0.643;0.594;0.754;0.594
1951;Governador Newton Bello;MA;0.521;0.509;0.718;0.387
1952;Governador Nunes Freire;MA;0.569;0.540;0.722;0.472
1953;Governador Valadares;MG;0.727;0.714;0.834;0.644
1954;Graça;CE;0.570;0.514;0.755;0.477
1955;Graça Aranha;MA;0.570;0.538;0.748;0.459
1956;Gracho Cardoso;SE;0.577;0.562;0.729;0.468
1957;Grajaú;MA;0.609;0.603;0.754;0.497
1958;Gramado;RS;0.764;0.783;0.861;0.662
1959;Gramado dos Loureiros;RS;0.685;0.662;0.832;0.584
1960;Gramado Xavier;RS;0.634;0.681;0.792;0.473
1961;Grandes Rios;PR;0.658;0.649;0.799;0.550
1962;Granito;PE;0.595;0.543;0.773;0.502
1963;Granja;CE;0.559;0.495;0.778;0.453
1964;Granjeiro;CE;0.585;0.533;0.715;0.526
1965;Grão Mogol;MG;0.604;0.579;0.791;0.482
1966;Grão Pará;SC;0.736;0.749;0.846;0.630
1967;Gravatá;PE;0.634;0.630;0.794;0.510
1968;Gravataí;RS;0.736;0.727;0.862;0.636
1969;Gravatal;SC;0.757;0.726;0.877;0.681
1970;Groaíras;CE;0.633;0.585;0.724;0.598
1971;Grossos;RN;0.664;0.633;0.790;0.585
1972;Grupiara;MG;0.731;0.679;0.844;0.682
1973;Guabiju;RS;0.758;0.831;0.857;0.612
1974;Guabiruba;SC;0.754;0.750;0.876;0.653
1975;Guaçuí;ES;0.703;0.691;0.846;0.595
1976;Guadalupe;PI;0.650;0.639;0.794;0.542
1977;Guaíba;RS;0.730;0.732;0.833;0.639
1978;Guaiçara;SP;0.739;0.697;0.853;0.679
1979;Guaimbê;SP;0.728;0.675;0.830;0.689
1980;Guaíra;PR;0.724;0.739;0.836;0.615
1981;Guaíra;SP;0.753;0.759;0.824;0.683
1982;Guairaçá;PR;0.693;0.698;0.829;0.574
1983;Guaiúba;CE;0.617;0.546;0.768;0.560
1984;Guajará;AM;0.532;0.510;0.762;0.387
1985;Guajará-Mirim;RO;0.657;0.663;0.823;0.519
1986;Guajeru;BA;0.569;0.548;0.770;0.437
1987;Guamaré;RN;0.626;0.632;0.769;0.505
1988;Guamiranga;PR;0.669;0.657;0.804;0.568
1989;Guanambi;BA;0.673;0.663;0.789;0.584
1990;Guanhães;MG;0.686;0.683;0.820;0.576
1991;Guapé;MG;0.679;0.661;0.831;0.570
1992;Guapiaçu;SP;0.725;0.728;0.866;0.605
1993;Guapiara;SP;0.675;0.634;0.806;0.602
1994;Guapimirim;RJ;0.698;0.692;0.812;0.604
1995;Guapirama;PR;0.702;0.666;0.805;0.645
1996;Guapó;GO;0.697;0.708;0.826;0.580
1997;Guaporé;RS;0.765;0.781;0.837;0.685
1998;Guaporema;PR;0.719;0.686;0.808;0.671
1999;Guará;SP;0.718;0.710;0.826;0.630
2000;Guarabira;PB;0.673;0.641;0.812;0.586
2001;Guaraçaí;SP;0.719;0.699;0.803;0.663
2002;Guaraci;PR;0.698;0.693;0.821;0.598
2003;Guaraci;SP;0.737;0.698;0.840;0.682
2004;Guaraciaba;MG;0.623;0.618;0.794;0.493
2005;Guaraciaba;SC;0.751;0.754;0.871;0.646
2006;Guaraciaba do Norte;CE;0.609;0.552;0.776;0.528
2007;Guaraciama;MG;0.677;0.586;0.807;0.655
2008;Guaraí;TO;0.741;0.724;0.839;0.670
2009;Guaraíta;GO;0.687;0.637;0.816;0.625
2010;Guaramiranga;CE;0.637;0.576;0.736;0.610
2011;Guaramirim;SC;0.751;0.748;0.885;0.641
2012;Guaranésia;MG;0.701;0.693;0.845;0.589
2013;Guarani;MG;0.677;0.685;0.849;0.533
2014;Guarani das Missões;RS;0.737;0.698;0.863;0.665
2015;Guarani de Goiás;GO;0.637;0.569;0.814;0.557
2016;Guarani D'Oeste;SP;0.732;0.682;0.806;0.714
2017;Guaraniaçu;PR;0.677;0.698;0.841;0.528
2018;Guarantã;SP;0.713;0.698;0.832;0.623
2019;Guarantã do Norte;MT;0.703;0.692;0.826;0.609
2020;Guarapari;ES;0.731;0.746;0.837;0.626
2021;Guarapuava;PR;0.731;0.730;0.853;0.628
2022;Guaraqueçaba;PR;0.587;0.587;0.792;0.434
2023;Guarará;MG;0.652;0.650;0.802;0.532
2024;Guararapes;SP;0.763;0.727;0.840;0.726
2025;Guararema;SP;0.731;0.729;0.817;0.656
2026;Guaratinga;BA;0.558;0.559;0.766;0.406
2027;Guaratinguetá;SP;0.798;0.764;0.886;0.751
2028;Guaratuba;PR;0.717;0.737;0.828;0.604
2029;Guarda-Mor;MG;0.690;0.709;0.829;0.558
2030;Guareí;SP;0.687;0.692;0.805;0.583
2031;Guariba;SP;0.719;0.712;0.811;0.645
2032;Guaribas;PI;0.508;0.483;0.711;0.381
2033;Guarinos;GO;0.652;0.604;0.815;0.563
2034;Guarujá;SP;0.751;0.729;0.854;0.679
2035;Guarujá do Sul;SC;0.730;0.732;0.833;0.639
2036;Guarulhos;SP;0.763;0.746;0.831;0.717
2037;Guatambú;SC;0.717;0.716;0.823;0.626
2038;Guatapará;SP;0.743;0.724;0.822;0.688
2039;Guaxupé;MG;0.751;0.729;0.880;0.659
2040;Guia Lopes da Laguna;MS;0.675;0.677;0.826;0.549
2041;Guidoval;MG;0.683;0.669;0.837;0.569
2042;Guimarães;MA;0.625;0.535;0.772;0.592
2043;Guimarânia;MG;0.693;0.681;0.825;0.592
2044;Guiratinga;MT;0.705;0.677;0.813;0.637
2045;Guiricema;MG;0.674;0.654;0.812;0.576
2046;Gurinhatã;MG;0.680;0.691;0.865;0.525
2047;Gurinhém;PB;0.556;0.544;0.728;0.435
2048;Gurjão;PB;0.625;0.576;0.729;0.581
2049;Gurupá;PA;0.509;0.510;0.777;0.333
2050;Gurupi;TO;0.759;0.736;0.843;0.706
2051;Guzolândia;SP;0.697;0.676;0.808;0.621
2052;Harmonia;RS;0.749;0.748;0.841;0.668
2053;Heitoraí;GO;0.694;0.661;0.814;0.620
2054;Heliodora;MG;0.657;0.656;0.822;0.527
2055;Heliópolis;BA;0.563;0.547;0.748;0.437
2056;Herculândia;SP;0.727;0.680;0.809;0.698
2057;Herval;RS;0.687;0.730;0.843;0.527
2058;Herval D'Oeste;SC;0.758;0.740;0.859;0.684
2059;Herveiras;RS;0.616;0.670;0.792;0.441
2060;Hidrolândia;CE;0.597;0.549;0.775;0.499
2061;Hidrolândia;GO;0.706;0.707;0.827;0.603
2062;Hidrolina;GO;0.677;0.652;0.824;0.577
2063;Holambra;SP;0.793;0.815;0.878;0.698
2064;Honório Serpa;PR;0.683;0.645;0.807;0.612
2065;Horizonte;CE;0.658;0.594;0.788;0.610
2066;Horizontina;RS;0.783;0.782;0.858;0.716
2067;Hortolândia;SP;0.756;0.716;0.859;0.703
2068;Hugo Napoleão;PI;0.599;0.528;0.776;0.524
